"","id","title","publication_date","description","channel_id","channel_title","viewCount","likeCount","dislikeCount","favoriteCount","commentCount","url"
"25","5fv1_LhTPGg","Thrillophilia Reviews: Adventure Activities Around Bangalore","2017-09-07T12:41:15Z","We have done an adventurous outing around Bangalore at Makalidurga on a weekend and it was fantastic and we all had a great experience as a team. 

We booked through Thrillophilia Bangalore and I think this was one of the best packages I have ever got. We have shared our feedback through Thrillophilia Bangalore reviews platform after the trek itself as we were so happy to take this outing up. 

Makalidurga is a great place to enjoy some time with your friends or colleagues and do some adventure activities. We are Bangaloreans only so it was quite easy for us to reach there. 

It was a great team came with us. All of them were really supportive and enjoyable. 

We have done trekking and kayaking. Since we did it during noon, it was really tiring. The boulders were letting us have the maximum adventure but we enjoyed every bit of climbing the hill. 

The lake is so beautiful to do kayaking and all. In the middle of the lake, we jumped into and enjoyed a lot. 

The lake was so deep and I was scared a bit in the beginning but really liked it after sometime. During the trek also, it was not an easy path we had to cover. 

There were a lot of thorns on the way and it was really dry around. If you are a bit careful, you can escape from getting bruised. 

From the top of the hill, the lake looks so pretty and that was a really exciting moment for all of us. In short, the trip was simply superb and beautiful. 

I never thought that I could do these activities but after reaching the point and seeing the people around, I gained confidence and my friends supported me very well. 

It was so adventurous to do the trek and kayaking but the staff encouraged us and the representatives of Thrillophilia were there and they were really superb in supporting the people.
 
They have covered a feedback session also after the activities and I guess almost all of the people in our group had only good things to say about this package. 

There were around five or six groups with different number of people each and every one had a great time at this place. 

Thank you Thrillophilia for offering such a wonderful package to make our weekend an awesome one. 

I think out of Thrillophilia team outing packages, this one is the nicest. It was a different experience altogether and we are really thankful to the coordinators.","UC8MbRQQdYhNwOFeXmpK5UBw","Thrillophilia","411","0","1","0","0","https://www.youtube.com/watch?v=5fv1_LhTPGg"
"26","5whYKjJwSmQ","Thrillophilia Bangalore Adventure Outing Reviews","2017-09-07T14:00:36Z","For a long time now we have been going through some Thrillophilia reviews and checking out few packages for team outing.  

We have gone to many team outings before through this platform and so they were like our trusted guys. So we connected with the team and Rohit made all the arrangement for team outing. 

It was such a nice trip for all of us. We had lots of fun and adventure activities during the day.  We were 25 people who went on this day outing and each one of us had lots and lots of fun.  

We never thought we would have so much fun in a day but it was really very exciting. We started at around 7:00 AM in the morning and reached our campsite at around 9:00 PM. 

It was such a beautiful place.  I love the location and also the transportation facilities provided to us were really great. When we reached there we were welcomed with a delicious breakfast and some snacks. 

After that, we were divided into small teams for our team building activities. Our first team activity was jungle survival, we had to use some tactics and work together as a team to reach our goal. 

Once this was completed we went on to do another team building activity like raft building, this is the fun part when you have to work and collect together with your team and build a raft. 

It was really fun. Few of our colleagues went for rafting and kayaking. I have been waiting for a long time to try zip line and this time I did it and it was really fun.  

Few of them were busy with archery and hiding the target, it was so much fun. We have to have some good time when it started raining. 

And instead of running away from the rain we started enjoying the rain and headed to the swimming pool. It was such a great day for us. After drying up we had some amazing lunch. 

They have arranged a huge table where all of us sat together had our meals. Wow, it was such an amazing feeling to have all collogues together and chit chats with some usual talks.

Thrillophilia has made so much effort in making our trip a memorable one. Not only they bought our corporate family together but also made our outing the most exciting and memorable one. 

I am definitely going to share my experience in Thrillophilia review Bangalore.","UC8MbRQQdYhNwOFeXmpK5UBw","Thrillophilia","88","1","0","0","0","https://www.youtube.com/watch?v=5whYKjJwSmQ"
"27","6kqq6yVpxMA","Content Management at Thrillophilia","2016-04-27T06:05:00Z","Keep it Simple, Keep it Lucid! 
That is how Dipthi Divakaran, our very own Content Manager at Thrillophilia defines our work life..
Here at Thrillophilia, we responsibly portray a true picture of the tours and activities we offer.
Our Content team is full of creative beings from all over the country. 
Together we make sure that our work sails in an orderly manner with quality checks along the way.
Here's how you too could be a part of that team:
Contact us at : imtheone@thrillophilia.com

Website:
http://www.thrillophilia.com/

Follow us on:
https://www.facebook.com/Adventure.In...
https://twitter.com/thrillophilia
https://www.instagram.com/thrillophilia/","UC8MbRQQdYhNwOFeXmpK5UBw","Thrillophilia","868","4","0","0","0","https://www.youtube.com/watch?v=6kqq6yVpxMA"
"28","6rIrRoqECgE","Things to do in Goa with Thrillophilia","2016-06-06T05:05:50Z","Read More: https://www.thrillophilia.com/things-to-do-in-goa

A gem of sapphire and green hues, Goa rests on the western coast of India on the beautiful coast of the Arabian Sea. A heaven of tourism and hospitality industry, it is one of the top draws for a beach holiday, both nationally and internationally.","UC8MbRQQdYhNwOFeXmpK5UBw","Thrillophilia","506","5","0","0","0","https://www.youtube.com/watch?v=6rIrRoqECgE"
"29","7Oy8C9pmZXs","Thrillophilia Review : 'Ladakh was challenging but the journey was incredible' - says Vidhi!","2018-08-10T07:57:59Z","The land was incredible! Ladakh was beyond expectations! Says Vidhi along with sharing her experience with travelling with thrillophilia.
You can book with us too at
https://bit.ly/2OzXyOw","UC8MbRQQdYhNwOFeXmpK5UBw","Thrillophilia","380","6","0","0","1","https://www.youtube.com/watch?v=7Oy8C9pmZXs"
"30","7S3KbKHVonY","Kite Surfing in Pattaya","2016-06-23T14:03:16Z","Take a few hours off to learn how to fly...

Book Now:
https://www.thrillophilia.com/tours/kite-surfing-at-blue-lagoon-in-pattaya


Website:
http://www.thrillophilia.com/

Follow us on:
https://www.facebook.com/Adventure.In...
https://twitter.com/thrillophilia
https://www.instagram.com/thrillophilia/","UC8MbRQQdYhNwOFeXmpK5UBw","Thrillophilia","1186","0","0","0","0","https://www.youtube.com/watch?v=7S3KbKHVonY"
"31","9brj_lYjRw0","Leh Ladakh Road Trip: Leh Ladakh Bike Trip from Srinagar","2016-04-29T11:00:46Z","Leh Ladakh road trip is undoubtedly the most coveted journeys that travelers wish to take. A once in a lifetime experience, Leh Ladakh Bike Trip takes you on a magical journey through this semi arid land surrounded by snow capped peaks on all sides. And touted as one of the most scenic routes in the world, the National Highway 1D that runs between Srinagar and Leh is the host to the most beautiful and tough road trips in India; The Ladakh bike trip from Srinagar. And this video guide to the adventure features all the necessary information and Leh Ladakh road trip tips and hacks.

This Leh Ladakh Road is approximately 419 kms in length and passes through some of the most beautiful, scenic, rewarding and challenging roads ever. The first milestone on Srinagar- Leh Ladakh Bike Trip is the serene Dal Lake. And as you start moving towards your destination, you will encounter the Sonamarg Valley (2,800m), which is famous for Zorbing and horse riding adventures. The next adventure on the Leh Ladakh Bike Trip is crossing the Zoji La Pass (3,528m), post which you would have officially entered into Ladakh. The adventure of a Leh Ladakh Bike Trip has now officially begun.

And beyond this point on the Leh Ladakh road trip, all that awaits you is dazzling brilliance of the hills and the terrain. Now there are a few things that you must for sure remember while you are on this Leh Ladakh bike trip. These important Leh Ladakh road trip tips can be a life saving information when in such an adverse environment, like the info on the petrol pumps and ATMs.

For more such Leh Ladakh road trip tips and valuable information, watch this video.

For Further Information Visit : https://www.thrillophilia.com/road-trip-to-ladakh

You can also book the best curated Ladakh Tour Packages on Thrillophilia. Check them out here: https://www.thrillophilia.com/leh-ladakh-tour

Ladakh tour packages, offer you the opportunity to witness this heaven on earth with a magnetic charm gravitating tourists in uncountable numbers. With these packages, all you’ll breathe-in is the adventure and you’ll surely go whirling around on the rugged terrains! Be it a trip to the serene Thiksey Monastery or camping at the Pangong lake, they are inclusive of all such expeditions. Defy gravity at the magnetic hill or witness the greens at Tsomoriri Lake, there is something for everyone.

Ladakh Tour Packages, a sure highlight of your bucket list on wheels and hails out to the thrill-seekers! So if this is your thing and you are daredevil who wishes to explore each and every quarter of this barren land, then book your tour and let the fun begin!","UC8MbRQQdYhNwOFeXmpK5UBw","Thrillophilia","40934","317","17","0","13","https://www.youtube.com/watch?v=9brj_lYjRw0"
"32","9DWeYmYz5fo","Watch This Before You Go To Chadar Trek","2019-10-31T13:39:25Z","Chadar Trek (2020) | Watch This Before You Go To Chadar Trek In 2019 | Ladakh
----
Book Your Trip Now : http://bit.ly/2PxtBCo
----
Chadar Trek in Ladakh takes the element of trekking and adds its own element of extreme adventure in the form of walking on a thick sheet of ice. The river Zanskar freezes over in the months of winters in Ladakh, creates a kind of sheet of ice on it, hence the name “Chadar”. After arrival in Leh, you will be visiting the market of Leh for some shopping before getting checked by the government officials on your fitness for the rather challenging trek in the Himalayas. The adventure of Chadar Trekking 2019 is planned in such a way that you will be covering a distance of almost 65 kilometers by trekking. 
------
Hit LIKE if you have been to Chadar Trek
SHARE this with your Friends with whom you would like to travel
COMMENT down below
SUBSCRIBE for more travel Videos
------
Also Follow Us On:

Facebook: https://bit.ly/2svD9zC
Instagram: https://bit.ly/2QLPrk6
------  

#chadartrek #ladakh #LadakhChadartrek #thrillophilia
.
BE THERE, DO THAT 
Discover the finest travel experiences across the Globe!","UC8MbRQQdYhNwOFeXmpK5UBw","Thrillophilia","1383","21","1","0","1","https://www.youtube.com/watch?v=9DWeYmYz5fo"
"33","9jSId8tkNdQ","Everest Base Camp Trek: Everything You Need to Know in Just 100 Seconds!","2017-01-04T09:34:10Z","Everest base camp trek, the most sought-after trek is quite known for its magnificent snow-capped peaks and the challenging hiking trails. Mount Everest’s soaring summit lures adventure enthusiasts and trekkers of all age groups from all over the world. No matter if you are trekking in a group or are more enthusiastic for a solo Everest base camp trek; no matter if you are a seasoned hiker or just a mere novice in trekking – the world-famous Everest trek can offer you a myriad of amazing experiences. 

With the Everest base camp altitude of 17,600 feet, the majestic mountain soars against the backdrop of the magnificent blue sky offering a lifetime worth trekking experience. Isn’t it terrifically mind-boggling? If you’re nodding positively, then what are you waiting for? Explore stunning mountain peaks, witness the untouched beauty of hills and ridges, and experience Hindu and Buddhist traditions journeying through villages ornate with colorful prayer flags.

Your Everest trekking trip will start from the lively city of Kathmandu and follow the beautiful trail travelling along the Dudh Koshi river banks. On your way to the Everest Base Camp, you will catch a glimpse of the bustling Namche Bazaar, travel through the famous Sherpa villages, and witness the beautiful settlement of Gorakshep set on the periphery of an icy lakebed. In the course of your trekking from the Everest base camp, you can enjoy mesmerizing sights of Kala Patthar, Mt Ama Dablam, Mt Lhotse, Mt Makalu, Mt Nuptse, and of course Mt Everest.

You can trek this trail throughout the year, but Everest base camp trek best time is from March to May and September to November. During the winters, the weather here remains immensely cold with the nights getting really chilly. During the summer season, the place is usually wet and cloudy. The months of April and May generally prove to be an amazing time for trekking this place with shrubs and trees blossoming all around the region. 

Popular for its stunning mountain peaks, monastic caves, and historic architecture, the Everest base camp trail does not only offer extraordinary beauty but also gives you a sneak peek of the rich cultural heritage of the country. So, check out the amazing packages of Everest base camp trek Thrillophilia and go explore the enthralling beauty of Nepal. With the Everest base camp trek cost kept very budget-friendly, you’ll thank yourself for choosing an experience that can etch an unforgettable memory in your mind without corroding your wallet.

Book Now at Flat 12% Off: https://www.thrillophilia.com/tours/everest-base-camp-trek-nepal

------

Hit LIKE if you are planning to go there.

SHARE this with your Friends with whom you would like to go there.

COMMENT below what you liked about the video.

SUBSCRIBE for more travel videos.

------  

#everestbasecamptrek #everestbasecamp #thrillophilia","UC8MbRQQdYhNwOFeXmpK5UBw","Thrillophilia","2128","11","2","0","1","https://www.youtube.com/watch?v=9jSId8tkNdQ"
"34","9K4StilReks","Thrillophilia Reviews: Trekking around Bangalore","2017-09-07T12:50:26Z","We had a great outing near Bangalore recently and we have done trekking as a part of the outing. It was the greatest treks I have ever done. 

All the members in our office were there in the outing and we got this package through Thrillophilia. 

All of us were really happy to go for this outing and thusI thought I would share my experience with Thrillophilia review Bangalore. 

It was an awesome trip with our office people and it helped us know each other better. Also, it was a nice break from the office troubles and tensions. I thoroughly enjoyed it. 

Trekking was challenging but from the top, the scenery was amazing. It was too windy all the time and I was not tired after the activity. 

We spent some good time on the top of the hill. Our managers were actually glad that they could take us to such a nice place
for outing. 

We started the trekking around 07:00 in the morning and it took almost three hours to reach the top. Everyone was slow as it was a huge steep upward and the trail was going through grasslands
and boulder filled paths. 

But the greenery surprised me. It was sunny on the top but the wind did not make us feel tired or irritated. Thrillophilia supporting team and the local operator were there to help us and they were really doing a great job throughout. 

They provided us refreshments on time. After the trekking, we had some mind blowing team building activities too. Since it was a one day trip we had to finish it by evening and return to Bangalore. 

We have done some fun games and I was really surprised to see many of the shy people in our office was participating in the games without any shyness. 

After the activities, our manager and head talked us about the reason why we are conducting outing and I agree to what he said that it was a great learning experience. 

It was letting us communicate with each other properly and that would help us build a good bonding with each other while at work. 

The place looked extremely beautiful and thank you Thrillophilia for giving us such a wonderful place for our outing.","UC8MbRQQdYhNwOFeXmpK5UBw","Thrillophilia","95","0","0","0","0","https://www.youtube.com/watch?v=9K4StilReks"
"35","9YzZjxCTBlQ","Chadar Trek- Sleeping Bag Guide","2018-12-27T08:54:02Z","Here is a guide on how to use a sleeping bag during the frozen chadar trek. 
Our expert shows the precise details about using a sleeping bag.","UC8MbRQQdYhNwOFeXmpK5UBw","Thrillophilia","6082","55","13","0","3","https://www.youtube.com/watch?v=9YzZjxCTBlQ"
"36","AaY3k06lu5k","""Madhya Pradesh"" - The Heart of Adventure Travel","2018-11-26T05:59:03Z","","UC8MbRQQdYhNwOFeXmpK5UBw","Thrillophilia","143","4","0","0","0","https://www.youtube.com/watch?v=AaY3k06lu5k"
"37","aL-z9RtJLkc","Sky Diving In Dubai From 13000 ft - Best Spot For Sky Diving","2019-11-19T12:39:58Z","Free-falling over the bright skies of Dubai, the majestic views of the vast Arabian desert and the Palm Islands - the Dubai Sky Diving can give you all this and more! Over the years, along with its grandeur and opulence, this city has become one of the top spots for sky diving. A lot of adventure junkies come here to experience the world-class facilities and enjoy the most exotic views of the city. With the option of two locations of this adrenaline activity, people can choose The Palm islands or the Arabian Desert for different Dubai Sky Diving Price. 

Dubai Sky Diving Safety

You do not even have to worry about the safety issues here. Your skydiving in Dubai Palm Island will be a very safe sojourn as the skydiving school here provides you with the best of everything- instructors, equipment and experience. There will surely be some training and formalities, but that will only make you confident to take that plunge.

The real experience only begins half an hour before you take the plunge when an instructor will give you basic instructions and check your safety harness. Boarding to the plane and going for the Sky Diving in Dubai height 13000 feet might give you some jitters, but the breathtaking views of Dubai from the flight will make it worthwhile. After a quick gear check and fitting of a camera, the sky will be yours to take.

Adventurous Feel of Sky Diving In Dubai

As you make the jump, the free fall of the next one minute will be the most adventurous thing you will ever experience. The parachute opens up after that, which will keep you afloat for next 5-6 minutes. That will be the time when you can enjoy the extraordinary feeling of thrill, your heart pumping to its maximum, and yet you will enjoy the surreal views of Dubai. The sole feeling of floating like a bird in the sky will surely match up to the Dubai Sky Diving Price.

Dubai Sky Diving Experience

You will slowly descend back to the ground, with a heart full of joy and mind full of memories of Dubai like you have never experienced before. But, to etch the memories in your mind forever, you can get a video of your experience. The majestic buildings of skydiving in Dubai Palm, the far-stretched desert, the most serene feeling at the top, makes it a no-brainer that Dubai skydiving tour is not worth missing. So, don’t think and just take the plunge.  

Checkout Dubai Sky Diving Price Now: (FLAT 15% OFF)
http://bit.ly/SkyDiving-Dubai

Know more about Dubai Activities, Checkout-

Dubai Desert Safari 
https://www.youtube.com/watch?v=3uLccoVGT-0&t=10s

Helicopter Tour Of Dubai 
https://www.youtube.com/watch?v=_w2NrEne5Vo

Dubai Fountain Lake Ride
https://www.youtube.com/watch?v=dTAZBi_DznM

Ski Dubai - Largest Ski Resort In The Desert 
https://www.youtube.com/watch?v=IqYIxQrFrUg

Hot Air Balloon Ride in Dubai 
https://www.youtube.com/watch?v=GtUnxxVC1CY

Wild Wadi Park - Dubai 
https://www.youtube.com/watch?v=jtvc4-EOYtk

------

Hit LIKE if you are planning to experience this soon
SHARE this with your Friends with whom you would like to do Skydiving in Dubai
COMMENT below what you liked about the video
SUBSCRIBE for more travel Videos - http://bit.ly/2TOBjbX

------  

#skydivedubai #SkyDiving #Dubai #Thrillophilia #skydive #mydubai #skydiving #dubailife #skydivers #dubaimarina #emirates #expo #uae #dubaidowntown #palmdubai #dubaiplam","UC8MbRQQdYhNwOFeXmpK5UBw","Thrillophilia","6596","44","1","0","15","https://www.youtube.com/watch?v=aL-z9RtJLkc"
